chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 3.543896178280563e-05 -3.026548375637208e+00
0.000000000000000e+00 1.562500000000000e-02 3.547598564479052e-05 -3.189768654683387e+00
0.000000000000000e+00 3.125000000000000e-02 3.556312375896701e-05 -3.669765456150288e+00
0.000000000000000e+00 4.687500000000000e-02 3.562909377253187e-05 -4.439588075829864e+00
0.000000000000000e+00 6.250000000000000e-02 3.556041930092055e-05 -5.460262684377350e+00
0.000000000000000e+00 7.812500000000000e-02 3.521729854494059e-05 -6.687267082509225e+00
0.000000000000000e+00 9.375000000000000e-02 3.446082351967628e-05 -8.076255244308358e+00
0.000000000000000e+00 1.093750000000000e-01 3.318489844113319e-05 -9.586975214636615e+00
0.000000000000000e+00 1.250000000000000e-01 3.134330291194935e-05 -1.118529366576194e+01
0.000000000000000e+00 1.406250000000000e-01 2.896434642510778e-05 -1.284378640363087e+01
0.000000000000000e+00 1.562500000000000e-01 2.614990047523022e-05 -1.454146856362649e+01
0.000000000000000e+00 1.718750000000000e-01 2.306013859426751e-05 -1.626311873544946e+01
0.000000000000000e+00 1.875000000000000e-01 1.988878875606659e-05 -1.799845215703846e+01
0.000000000000000e+00 2.031250000000000e-01 1.683519162032670e-05 -1.974116504279140e+01
0.000000000000000e+00 2.187500000000000e-01 1.407849397226889e-05 -2.148757949595842e+01
0.000000000000000e+00 2.343750000000000e-01 1.175622116485046e-05 -2.323430574731998e+01
0.000000000000000e+00 2.500000000000000e-01 9.946153237639401e-06 -2.497448808775708e+01
0.000000000000000e+00 2.656250000000000e-01 8.651614638063084e-06 -2.669396210766638e+01
0.000000000000000e+00 2.812500000000000e-01 7.799510677080634e-06 -2.837149683371977e+01
0.000000000000000e+00 2.968750000000000e-01 7.264621461140425e-06 -2.998542232030788e+01
0.000000000000000e+00 3.125000000000000e-01 6.913078462833613e-06 -3.152104164421903e+01
0.000000000000000e+00 3.281250000000000e-01 6.636947847128154e-06 -3.297225108853318e+01
0.000000000000000e+00 3.437500000000000e-01 6.365038751886404e-06 -3.433857347629834e+01
0.000000000000000e+00 3.593750000000000e-01 6.057789511248371e-06 -3.562190922955604e+01
0.000000000000000e+00 3.750000000000000e-01 5.698165718310663e-06 -3.682473199569710e+01
0.000000000000000e+00 3.906250000000000e-01 5.284111489750743e-06 -3.794941839358150e+01
0.000000000000000e+00 4.062500000000000e-01 4.823271486403577e-06 -3.899810003166239e+01
0.000000000000000e+00 4.218750000000000e-01 4.329229990113496e-06 -3.997268547669011e+01
0.000000000000000e+00 4.375000000000000e-01 3.818594673822259e-06 -4.087491554429040e+01
0.000000000000000e+00 4.531250000000000e-01 3.308628784807602e-06 -4.170641427900709e+01
0.000000000000000e+00 4.687500000000000e-01 2.815383551293004e-06 -4.246873095837786e+01
0.000000000000000e+00 4.843750000000000e-01 2.352364255259263e-06 -4.316337565804427e+01
0.000000000000000e+00 5.000000000000000e-01 1.929744574630102e-06 -4.379185071729958e+01
0.000000000000000e+00 5.156250000000000e-01 1.554089616541642e-06 -4.435567915644813e+01
0.000000000000000e+00 5.312500000000000e-01 1.228498117767464e-06 -4.485643024618749e+01
0.000000000000000e+00 5.468750000000000e-01 9.530453039767507e-07 -4.529574208053342e+01
0.000000000000000e+00 5.625000000000000e-01 7.254021787406096e-07 -4.567534094814683e+01
0.000000000000000e+00 5.781250000000000e-01 5.415196888211160e-07 -4.599705736478423e+01
0.000000000000000e+00 5.937500000000000e-01 3.962900359850640e-07 -4.626283873471068e+01
0.000000000000000e+00 6.093750000000000e-01 2.841254538889641e-07 -4.647475871646005e+01
0.000000000000000e+00 6.250000000000000e-01 1.994217136429169e-07 -4.663502346745417e+01
0.000000000000000e+00 6.406250000000000e-01 1.368961024293864e-07 -4.674597502870905e+01
0.000000000000000e+00 6.562500000000000e-01 9.180609351466742e-08 -4.681009218076884e+01
0.000000000000000e+00 6.718750000000000e-01 6.006526261821363e-08 -4.682998914885957e+01
0.000000000000000e+00 6.875000000000000e-01 3.827799709975631e-08 -4.680841255258343e+01
0.000000000000000e+00 7.031250000000000e-01 2.371544719638499e-08 -4.674823697897826e+01
0.000000000000000e+00 7.187500000000000e-01 1.425333961628756e-08 -4.665245950719275e+01
0.000000000000000e+00 7.343750000000000e-01 8.288927752199154e-09 -4.652419343279217e+01
0.000000000000000e+00 7.500000000000000e-01 4.650435630606140e-09 -4.636666133784932e+01
0.000000000000000e+00 7.656250000000000e-01 2.508510212791357e-09 -4.618318753942741e+01
0.000000000000000e+00 7.812500000000000e-01 1.295805641311104e-09 -4.597718983319349e+01
0.000000000000000e+00 7.968750000000000e-01 6.380542588294510e-10 -4.575217033761640e+01
0.000000000000000e+00 8.125000000000000e-01 2.978664385611508e-10 -4.551170514078239e+01
0.000000000000000e+00 8.281250000000000e-01 1.309999586645052e-10 -4.525943235545059e+01
0.000000000000000e+00 8.437500000000000e-01 5.386868100674808e-11 -4.499903809399697e+01
0.000000000000000e+00 8.593750000000000e-01 2.052625096392061e-11 -4.473423977526694e+01
0.000000000000000e+00 8.750000000000000e-01 7.169244856385419e-12 -4.446876605915772e+01
0.000000000000000e+00 8.906250000000000e-01 2.264971839469988e-12 -4.420633255737011e+01
0.000000000000000e+00 9.062500000000000e-01 6.366975549343724e-13 -4.395061227129551e+01
