chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 4.789014097449045e-15 -1.784910541253744e+00
0.000000000000000e+00 1.562500000000000e-02 4.765073075330102e-15 -1.820166725948106e+00
0.000000000000000e+00 3.125000000000000e-02 4.692234702708754e-15 -1.924080419092186e+00
0.000000000000000e+00 4.687500000000000e-02 4.568093495871370e-15 -2.091462289643215e+00
0.000000000000000e+00 6.250000000000000e-02 4.390485932253384e-15 -2.314753904649584e+00
0.000000000000000e+00 7.812500000000000e-02 4.159392737212296e-15 -2.585211722100178e+00
0.000000000000000e+00 9.375000000000000e-02 3.878318981136388e-15 -2.893953026461805e+00
0.000000000000000e+00 1.093750000000000e-01 3.554666895787889e-15 -3.232678745865662e+00
0.000000000000000e+00 1.250000000000000e-01 3.199103478098171e-15 -3.594070357633696e+00
0.000000000000000e+00 1.406250000000000e-01 2.824310687957752e-15 -3.971959322035713e+00
0.000000000000000e+00 1.562500000000000e-01 2.443612715056399e-15 -4.361381510027120e+00
0.000000000000000e+00 1.718750000000000e-01 2.069823991375977e-15 -4.758595117976542e+00
0.000000000000000e+00 1.875000000000000e-01 1.714418914492150e-15 -5.161100321323186e+00
0.000000000000000e+00 2.031250000000000e-01 1.386958433169547e-15 -5.567676418770565e+00
0.000000000000000e+00 2.187500000000000e-01 1.094683134664025e-15 -5.978451240416522e+00
0.000000000000000e+00 2.343750000000000e-01 8.422482616757494e-16 -6.395027704179849e+00
0.000000000000000e+00 2.500000000000000e-01 6.316428631039217e-16 -6.820693742676084e+00
0.000000000000000e+00 2.656250000000000e-01 4.623445531281011e-16 -7.260694498703838e+00
0.000000000000000e+00 2.812500000000000e-01 3.317094084695253e-16 -7.722345249673740e+00
0.000000000000000e+00 2.968750000000000e-01 2.355117778283873e-16 -8.214175224198604e+00
0.000000000000000e+00 3.125000000000000e-01 1.684670771352811e-16 -8.742188989705006e+00
0.000000000000000e+00 3.281250000000000e-01 1.245730775698396e-16 -9.301524086474190e+00
0.000000000000000e+00 3.437500000000000e-01 9.738246303316236e-17 -9.869013722009518e+00
0.000000000000000e+00 3.593750000000000e-01 8.071547731315266e-17 -1.041113974388000e+01
0.000000000000000e+00 3.750000000000000e-01 6.978200187287065e-17 -1.090402866302056e+01
0.000000000000000e+00 3.906250000000000e-01 6.170592096759470e-17 -1.134088548359289e+01
0.000000000000000e+00 4.062500000000000e-01 5.511514152378620e-17 -1.172454016714649e+01
0.000000000000000e+00 4.218750000000000e-01 4.945680812353964e-17 -1.205963601288590e+01
0.000000000000000e+00 4.375000000000000e-01 4.451846056678616e-17 -1.234960293479064e+01
0.000000000000000e+00 4.531250000000000e-01 4.019647270645987e-17 -1.259652413759794e+01
0.000000000000000e+00 4.687500000000000e-01 3.641112148009456e-17 -1.280187563113252e+01
0.000000000000000e+00 4.843750000000000e-01 3.308503270277428e-17 -1.296723516651598e+01
0.000000000000000e+00 5.000000000000000e-01 3.014171331183818e-17 -1.309469810594079e+01
0.000000000000000e+00 5.156250000000000e-01 2.750747919394982e-17 -1.318699713678644e+01
0.000000000000000e+00 5.312500000000000e-01 2.511287870890104e-17 -1.324740612067018e+01
0.000000000000000e+00 5.468750000000000e-01 2.289406964472759e-17 -1.327952267440750e+01
0.000000000000000e+00 5.625000000000000e-01 2.079500388565444e-17 -1.328701508454646e+01
0.000000000000000e+00 5.781250000000000e-01 1.877043818480521e-17 -1.327339963026762e+01
0.000000000000000e+00 5.937500000000000e-01 1.678904231642890e-17 -1.324188686593044e+01
0.000000000000000e+00 6.093750000000000e-01 1.483562761217237e-17 -1.319530604296105e+01
0.000000000000000e+00 6.250000000000000e-01 1.291170353222159e-17 -1.313609471884792e+01
0.000000000000000e+00 6.406250000000000e-01 1.103397377010740e-17 -1.306633075740645e+01
0.000000000000000e+00 6.562500000000000e-01 9.230830758584009e-18 -1.298778472041436e+01
0.000000000000000e+00 6.718750000000000e-01 7.537304541850468e-18 -1.290197685084827e+01
0.000000000000000e+00 6.875000000000000e-01 5.989222063988520e-18 -1.281022974486951e+01
0.000000000000000e+00 7.031250000000000e-01 4.617498154789552e-18 -1.271371301236758e+01
0.000000000000000e+00 7.187500000000000e-01 3.443474538672282e-18 -1.261347929983233e+01
0.000000000000000e+00 7.343750000000000e-01 2.476033661417530e-18 -1.251049248740696e+01
0.000000000000000e+00 7.500000000000000e-01 1.710867169166018e-18 -1.240564933282678e+01
0.000000000000000e+00 7.656250000000000e-01 1.131848256136808e-18 -1.229979581969451e+01
0.000000000000000e+00 7.812500000000000e-01 7.140473060606483e-19 -1.219373927192941e+01
0.000000000000000e+00 7.968750000000000e-01 4.276451723826276e-19 -1.208825706475226e+01
0.000000000000000e+00 8.125000000000000e-01 2.419071207767867e-19 -1.198410255261649e+01
0.000000000000000e+00 8.281250000000000e-01 1.284938027760231e-19 -1.188200866115033e+01
0.000000000000000e+00 8.437500000000000e-01 6.365368906543278e-20 -1.178268945122833e+01
0.000000000000000e+00 8.593750000000000e-01 2.917256678787625e-20 -1.168683985097882e+01
0.000000000000000e+00 8.750000000000000e-01 1.225021166470818e-20 -1.159513365727706e+01
0.000000000000000e+00 8.906250000000000e-01 4.658353636955165e-21 -1.150821982400134e+01
0.000000000000000e+00 9.062500000000000e-01 1.581029966829169e-21 -1.142671697237775e+01
0.000000000000000e+00 9.218750000000000e-01 4.702579734141286e-22 -1.135120597108185e+01
0.000000000000000e+00 9.375000000000000e-01 1.197376883669294e-22 -1.128222033068623e+01
0.000000000000000e+00 9.531250000000000e-01 2.530519448644619e-23 -1.122023402496134e+01
0.000000000000000e+00 9.687500000000000e-01 4.256885544032880e-24 -1.116564616923373e+01
0.000000000000000e+00 9.843750000000000e-01 5.374562966744852e-25 -1.111876171708589e+01
0.000000000000000e+00 1.000000000000000e+00 4.671431903670538e-26 -1.107976691369608e+01
1.562500000000000e-02 0.000000000000000e+00 4.774257968784365e-15 -1.806840949604826e+00
1.562500000000000e-02 1.562500000000000e-02 4.750191443389630e-15 -1.841901911159621e+00
1.562500000000000e-02 3.125000000000000e-02 4.677022344496429e-15 -1.945253782108993e+00
1.562500000000000e-02 4.687500000000000e-02 4.552467509226831e-15 -2.111771314389651e+00
1.562500000000000e-02 6.250000000000000e-02 4.374523220812028e-15 -2.333982119785824e+00
1.562500000000000e-02 7.812500000000000e-02 4.143319862138527e-15 -2.603230590860314e+00
1.562500000000000e-02 9.375000000000000e-02 3.862463591828695e-15 -2.910709543591508e+00
1.562500000000000e-02 1.093750000000000e-01 3.539391912695576e-15 -3.248177076027240e+00
1.562500000000000e-02 1.250000000000000e-01 3.184746574232545e-15 -3.608354147307818e+00
1.562500000000000e-02 1.406250000000000e-01 2.811143662785783e-15 -3.985098022264609e+00
1.562500000000000e-02 1.562500000000000e-01 2.431823889024082e-15 -4.373461253229253e+00
1.562500000000000e-02 1.718750000000000e-01 2.059518028996985e-15 -4.769713207130639e+00
1.562500000000000e-02 1.875000000000000e-01 1.705625613070846e-15 -5.171362103532716e+00
1.562500000000000e-02 2.031250000000000e-01 1.379644067415458e-15 -5.577193717774851e+00
1.562500000000000e-02 2.187500000000000e-01 1.088761756462982e-15 -5.987342072667752e+00
1.562500000000000e-02 2.343750000000000e-01 8.375931002026348e-16 -6.403417300184763e+00
1.562500000000000e-02 2.500000000000000e-01 6.280986415473321e-16 -6.828716593958638e+00
1.562500000000000e-02 2.656250000000000e-01 4.597407122325128e-16 -7.268495523822280e+00
1.562500000000000e-02 2.812500000000000e-01 3.298729954003697e-16 -7.730073345536862e+00
1.562500000000000e-02 2.968750000000000e-01 2.342778774907164e-16 -8.221951894396309e+00
1.562500000000000e-02 3.125000000000000e-01 1.676846429007571e-16 -8.750026528884700e+00
1.562500000000000e-02 3.281250000000000e-01 1.241063709056501e-16 -9.309215600984116e+00
1.562500000000000e-02 3.437500000000000e-01 9.711408614804311e-17 -9.876159228453361e+00
1.562500000000000e-02 3.593750000000000e-01 8.055608256515259e-17 -1.041740393047950e+01
1.562500000000000e-02 3.750000000000000e-01 6.967668219929236e-17 -1.090932544633881e+01
1.562500000000000e-02 3.906250000000000e-01 6.162761468314723e-17 -1.134530280350195e+01
1.562500000000000e-02 4.062500000000000e-01 5.505247239582283e-17 -1.172820697634813e+01
1.562500000000000e-02 4.218750000000000e-01 4.940516475632910e-17 -1.206266166601218e+01
