chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 8.933227545470173e-04 -9.200398287330347e-01
0.000000000000000e+00 1.562500000000000e-02 8.945792071711496e-04 -1.073268615483011e+00
0.000000000000000e+00 3.125000000000000e-02 8.980703085853138e-04 -1.524090470605761e+00
0.000000000000000e+00 4.687500000000000e-02 9.029179500074865e-04 -2.247691831150850e+00
0.000000000000000e+00 6.250000000000000e-02 9.075839844723387e-04 -3.207946940009312e+00
0.000000000000000e+00 7.812500000000000e-02 9.099366295309708e-04 -4.363234112654722e+00
0.000000000000000e+00 9.375000000000000e-02 9.075292472660510e-04 -5.671711571817291e+00
0.000000000000000e+00 1.093750000000000e-01 8.980471758958201e-04 -7.095022058875501e+00
0.000000000000000e+00 1.250000000000000e-01 8.797837108071913e-04 -8.600234946708024e+00
0.000000000000000e+00 1.406250000000000e-01 8.520007742868730e-04 -1.016038184190551e+01
0.000000000000000e+00 1.562500000000000e-01 8.150894364040585e-04 -1.175410524149341e+01
0.000000000000000e+00 1.718750000000000e-01 7.705175926663235e-04 -1.336485622996940e+01
0.000000000000000e+00 1.875000000000000e-01 7.206015338730664e-04 -1.497991287065912e+01
0.000000000000000e+00 2.031250000000000e-01 6.681575396925845e-04 -1.658934811864123e+01
0.000000000000000e+00 2.187500000000000e-01 6.160892299413841e-04 -1.818499858016634e+01
0.000000000000000e+00 2.343750000000000e-01 5.669626144152528e-04 -1.975949015576962e+01
0.000000000000000e+00 2.500000000000000e-01 5.226275962501647e-04 -2.130545609942687e+01
0.000000000000000e+00 2.656250000000000e-01 4.839624359787466e-04 -2.281516804051570e+01
0.000000000000000e+00 2.812500000000000e-01 4.508218357225583e-04 -2.428074949029855e+01
0.000000000000000e+00 2.968750000000000e-01 4.222235305799613e-04 -2.569487555136307e+01
0.000000000000000e+00 3.125000000000000e-01 3.967141715217080e-04 -2.705155991203441e+01
0.000000000000000e+00 3.281250000000000e-01 3.727779234453807e-04 -2.834660285159243e+01
0.000000000000000e+00 3.437500000000000e-01 3.491547903077592e-04 -2.957755587724728e+01
0.000000000000000e+00 3.593750000000000e-01 3.250071471224631e-04 -3.074335530079626e+01
0.000000000000000e+00 3.750000000000000e-01 2.999473462662056e-04 -3.184386481782420e+01
0.000000000000000e+00 3.906250000000000e-01 2.739751325193663e-04 -3.287948797115547e+01
0.000000000000000e+00 4.062500000000000e-01 2.473740343188146e-04 -3.385090339840305e+01
0.000000000000000e+00 4.218750000000000e-01 2.206011528186546e-04 -3.475891101642494e+01
0.000000000000000e+00 4.375000000000000e-01 1.941893813222180e-04 -3.560435659001236e+01
0.000000000000000e+00 4.531250000000000e-01 1.686701761851195e-04 -3.638810422235049e+01
0.000000000000000e+00 4.687500000000000e-01 1.445185743309135e-04 -3.711103506518012e+01
0.000000000000000e+00 4.843750000000000e-01 1.221188097001129e-04 -3.777405878014920e+01
0.000000000000000e+00 5.000000000000000e-01 1.017473556590017e-04 -3.837813010701299e+01
0.000000000000000e+00 5.156250000000000e-01 8.356969642855871e-05 -3.892426650096447e+01
0.000000000000000e+00 5.312500000000000e-01 6.764714762273862e-05 -3.941356486033720e+01
0.000000000000000e+00 5.468750000000000e-01 5.395035580531452e-05 -3.984721647088180e+01
0.000000000000000e+00 5.625000000000000e-01 4.237657230075193e-05 -4.022651985131110e+01
0.000000000000000e+00 5.781250000000000e-01 3.276833460243975e-05 -4.055289144700842e+01
0.000000000000000e+00 5.937500000000000e-01 2.493174405188881e-05 -4.082787422917359e+01
0.000000000000000e+00 6.093750000000000e-01 1.865306082352036e-05 -4.105314429528949e+01
0.000000000000000e+00 6.250000000000000e-01 1.371281739761825e-05 -4.123051557628455e+01
0.000000000000000e+00 6.406250000000000e-01 9.897059925067746e-06 -4.136194275738880e+01
0.000000000000000e+00 6.562500000000000e-01 7.005652397488791e-06 -4.144952252246416e+01
0.000000000000000e+00 6.718750000000000e-01 4.857818744152898e-06 -4.149549323741499e+01
0.000000000000000e+00 6.875000000000000e-01 3.295257276604027e-06 -4.150223319503696e+01
0.000000000000000e+00 7.031250000000000e-01 2.183250003726226e-06 -4.147225754717903e+01
0.000000000000000e+00 7.187500000000000e-01 1.410219323956378e-06 -4.140821404574426e+01
0.000000000000000e+00 7.343750000000000e-01 8.861709435488366e-07 -4.131287769788532e+01
0.000000000000000e+00 7.500000000000000e-01 5.404186991349702e-07 -4.118914441029312e+01
0.000000000000000e+00 7.656250000000000e-01 3.189267435236903e-07 -4.104002365202415e+01
0.000000000000000e+00 7.812500000000000e-01 1.815373004567056e-07 -4.086863010593954e+01
0.000000000000000e+00 7.968750000000000e-01 9.928521889612768e-08 -4.067817420748032e+01
0.000000000000000e+00 8.125000000000000e-01 5.193865399483329e-08 -4.047195138853773e+01
0.000000000000000e+00 8.281250000000000e-01 2.585111149492404e-08 -4.025332975489437e+01
0.000000000000000e+00 8.437500000000000e-01 1.216507869042077e-08 -4.002573582787970e+01
0.000000000000000e+00 8.593750000000000e-01 5.371848950891244e-09 -3.979263787150156e+01
0.000000000000000e+00 8.750000000000000e-01 2.205703468285107e-09 -3.955752619921170e+01
0.000000000000000e+00 8.906250000000000e-01 8.328011276924240e-10 -3.932388969925650e+01
0.000000000000000e+00 9.062500000000000e-01 2.851656626616792e-10 -3.909518761824273e+01
0.000000000000000e+00 9.218750000000000e-01 8.702364550275135e-11 -3.887481537530459e+01
0.000000000000000e+00 9.375000000000000e-01 2.314297288692253e-11 -3.866606280765508e+01
0.000000000000000e+00 9.531250000000000e-01 5.207429123746366e-12 -3.847206271467737e+01
0.000000000000000e+00 9.687500000000000e-01 9.525714103782246e-13 -3.829572677659032e+01
0.000000000000000e+00 9.843750000000000e-01 1.339413502310209e-13 -3.813966470714945e+01
0.000000000000000e+00 1.000000000000000e+00 1.333562742108065e-14 -3.800608054401118e+01
1.562500000000000e-02 0.000000000000000e+00 8.944250429871466e-04 -1.015982281311505e+00
1.562500000000000e-02 1.562500000000000e-02 8.956463279644226e-04 -1.168269700268929e+00
1.562500000000000e-02 3.125000000000000e-02 8.990300996704007e-04 -1.616381198364603e+00
1.562500000000000e-02 4.687500000000000e-02 9.036956347901703e-04 -2.335811894351216e+00
1.562500000000000e-02 6.250000000000000e-02 9.081078503748485e-04 -3.290857858371857e+00
1.562500000000000e-02 7.812500000000000e-02 9.101490810616631e-04 -4.440337794094592e+00
1.562500000000000e-02 9.375000000000000e-02 9.073984816327281e-04 -5.742795287238087e+00
1.562500000000000e-02 1.093750000000000e-01 8.975744553113252e-04 -7.160165955457400e+00
1.562500000000000e-02 1.250000000000000e-01 8.790037400262795e-04 -8.659714433298578e+00
1.562500000000000e-02 1.406250000000000e-01 8.509757462527569e-04 -1.021458417202623e+01
1.562500000000000e-02 1.562500000000000e-01 8.138991369209755e-04 -1.180346695787622e+01
1.562500000000000e-02 1.718750000000000e-01 7.692482485828257e-04 -1.340982016623575e+01
