chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 4.664022925565766e-10 -2.547831924377220e+00
0.000000000000000e+00 1.562500000000000e-02 4.638928555859484e-10 -2.616256795323546e+00
0.000000000000000e+00 3.125000000000000e-02 4.565014537619702e-10 -2.817882086508801e+00
0.000000000000000e+00 4.687500000000000e-02 4.446044635311554e-10 -3.142353898808517e+00
0.000000000000000e+00 6.250000000000000e-02 4.287119867620179e-10 -3.574195011362198e+00
0.000000000000000e+00 7.812500000000000e-02 4.093063176070303e-10 -4.094912144916420e+00
0.000000000000000e+00 9.375000000000000e-02 3.866926672303685e-10 -4.685169483877796e+00
0.000000000000000e+00 1.093750000000000e-01 3.609619073775100e-10 -5.326695463038924e+00
0.000000000000000e+00 1.250000000000000e-01 3.321171518664961e-10 -6.003693213422934e+00
0.000000000000000e+00 1.406250000000000e-01 3.003096496799824e-10 -6.703624573270462e+00
0.000000000000000e+00 1.562500000000000e-01 2.660549655543369e-10 -7.417393866228114e+00
0.000000000000000e+00 1.718750000000000e-01 2.303164527554524e-10 -8.139115417463445e+00
0.000000000000000e+00 1.875000000000000e-01 1.944227241859540e-10 -8.865709658304487e+00
0.000000000000000e+00 2.031250000000000e-01 1.598640201359353e-10 -9.596524434527424e+00
0.000000000000000e+00 2.187500000000000e-01 1.280492524472621e-10 -1.033307671235371e+01
0.000000000000000e+00 2.343750000000000e-01 1.000998536782515e-10 -1.107888514900705e+01
0.000000000000000e+00 2.500000000000000e-01 7.672567342291783e-11 -1.183916492520085e+01
0.000000000000000e+00 2.656250000000000e-01 5.818964344300066e-11 -1.261976252405656e+01
0.000000000000000e+00 2.812500000000000e-01 4.433459448004575e-11 -1.342416915014614e+01
0.000000000000000e+00 2.968750000000000e-01 3.463309108413886e-11 -1.424792280038652e+01
0.000000000000000e+00 3.125000000000000e-01 2.825575133304893e-11 -1.507381205839094e+01
0.000000000000000e+00 3.281250000000000e-01 2.421645128160262e-11 -1.587594671547627e+01
0.000000000000000e+00 3.437500000000000e-01 2.160488056714439e-11 -1.663234721954357e+01
0.000000000000000e+00 3.593750000000000e-01 1.976538818252042e-11 -1.733253865368152e+01
0.000000000000000e+00 3.750000000000000e-01 1.831431011007997e-11 -1.797494375401549e+01
0.000000000000000e+00 3.906250000000000e-01 1.705661111530790e-11 -1.856144420679482e+01
0.000000000000000e+00 4.062500000000000e-01 1.589873323859477e-11 -1.909426350296456e+01
0.000000000000000e+00 4.218750000000000e-01 1.479428391348238e-11 -1.957511642192514e+01
0.000000000000000e+00 4.375000000000000e-01 1.371823902240715e-11 -2.000532780503292e+01
0.000000000000000e+00 4.531250000000000e-01 1.265687105262411e-11 -2.038613858371070e+01
0.000000000000000e+00 4.687500000000000e-01 1.160420811620397e-11 -2.071892986128087e+01
0.000000000000000e+00 4.843750000000000e-01 1.056040756176224e-11 -2.100533157701783e+01
0.000000000000000e+00 5.000000000000000e-01 9.530323814806027e-12 -2.124725032669806e+01
0.000000000000000e+00 5.156250000000000e-01 8.521931622904617e-12 -2.144685262290141e+01
0.000000000000000e+00 5.312500000000000e-01 7.544759769909035e-12 -2.160652583071306e+01
0.000000000000000e+00 5.468750000000000e-01 6.608562975437627e-12 -2.172882749277557e+01
0.000000000000000e+00 5.625000000000000e-01 5.722370561283012e-12 -2.181642819562019e+01
0.000000000000000e+00 5.781250000000000e-01 4.893927964135426e-12 -2.187205187364891e+01
0.000000000000000e+00 5.937500000000000e-01 4.129451817455120e-12 -2.189841797557310e+01
0.000000000000000e+00 6.093750000000000e-01 3.433574810989381e-12 -2.189819030965137e+01
0.000000000000000e+00 6.250000000000000e-01 2.809362564757676e-12 -2.187393671794063e+01
0.000000000000000e+00 6.406250000000000e-01 2.258325356786441e-12 -2.182810202010415e+01
0.000000000000000e+00 6.562500000000000e-01 1.780400247283390e-12 -2.176299450844510e+01
0.000000000000000e+00 6.718750000000000e-01 1.373923830996694e-12 -2.168078437400056e+01
0.000000000000000e+00 6.875000000000000e-01 1.035640447808736e-12 -2.158351125838917e+01
0.000000000000000e+00 7.031250000000000e-01 7.607924245017198e-13 -2.147309775252240e+01
0.000000000000000e+00 7.187500000000000e-01 5.433222685701543e-13 -2.135136592075327e+01
0.000000000000000e+00 7.343750000000000e-01 3.761899656572093e-13 -2.122005453085897e+01
0.000000000000000e+00 7.500000000000000e-01 2.517806186213431e-13 -2.108083536043891e+01
0.000000000000000e+00 7.656250000000000e-01 1.623561030816625e-13 -2.093532756507267e+01
0.000000000000000e+00 7.812500000000000e-01 1.004939872715662e-13 -2.078510956145508e+01
0.000000000000000e+00 7.968750000000000e-01 5.945925992577858e-14 -2.063172819176004e+01
0.000000000000000e+00 8.125000000000000e-01 3.346792939228015e-14 -2.047670511764019e+01
0.000000000000000e+00 8.281250000000000e-01 1.782236781364589e-14 -2.032154047666986e+01
0.000000000000000e+00 8.437500000000000e-01 8.921112842372963e-15 -2.016771385069981e+01
0.000000000000000e+00 8.593750000000000e-01 4.165462019859550e-15 -2.001668256679147e+01
0.000000000000000e+00 8.750000000000000e-01 1.797665100105346e-15 -1.986987729105149e+01
0.000000000000000e+00 8.906250000000000e-01 7.090951506987229e-16 -1.972869479035829e+01
0.000000000000000e+00 9.062500000000000e-01 2.521489693820963e-16 -1.959448762689057e+01
0.000000000000000e+00 9.218750000000000e-01 7.943839636632423e-17 -1.946855040969466e+01
0.000000000000000e+00 9.375000000000000e-01 2.168458009171870e-17 -1.935210204339895e+01
0.000000000000000e+00 9.531250000000000e-01 4.980800423864581e-18 -1.924626316358755e+01
0.000000000000000e+00 9.687500000000000e-01 9.252453341698411e-19 -1.915202759134316e+01
0.000000000000000e+00 9.843750000000000e-01 1.314834507963671e-19 -1.907022610477385e+01
0.000000000000000e+00 1.000000000000000e+00 1.317343362786042e-20 -1.900147997884568e+01
1.562500000000000e-02 0.000000000000000e+00 4.648898138856859e-10 -2.590553786080108e+00
1.562500000000000e-02 1.562500000000000e-02 4.623915925373783e-10 -2.658593555248658e+00
1.562500000000000e-02 3.125000000000000e-02 4.550326545510663e-10 -2.859101339649759e+00
1.562500000000000e-02 4.687500000000000e-02 4.431851659061699e-10 -3.181827097165321e+00
1.562500000000000e-02 6.250000000000000e-02 4.273512525265560e-10 -3.611440524343335e+00
1.562500000000000e-02 7.812500000000000e-02 4.080029664434154e-10 -4.129613137978126e+00
1.562500000000000e-02 9.375000000000000e-02 3.854372733843032e-10 -4.717171547291910e+00
1.562500000000000e-02 1.093750000000000e-01 3.597433457928314e-10 -5.355989164480221e+00
1.562500000000000e-02 1.250000000000000e-01 3.309305534011524e-10 -6.030385429745292e+00
1.562500000000000e-02 1.406250000000000e-01 2.991614789941410e-10 -6.727903739619078e+00
1.562500000000000e-02 1.562500000000000e-01 2.649629109128705e-10 -7.439496094270427e+00
1.562500000000000e-02 1.718750000000000e-01 2.293048598312531e-10 -8.159297438886576e+00
1.562500000000000e-02 1.875000000000000e-01 1.935161326652837e-10 -8.884231138379342e+00
1.562500000000000e-02 2.031250000000000e-01 1.590813971059076e-10 -9.613638870023514e+00
1.562500000000000e-02 2.187500000000000e-01 1.274004903940533e-10 -1.034902807032774e+01
1.562500000000000e-02 2.343750000000000e-01 9.958489692417541e-11 -1.109390577889907e+01
1.562500000000000e-02 2.500000000000000e-01 7.633574069841054e-11 -1.185346717446599e+01
1.562500000000000e-02 2.656250000000000e-01 5.790954746839307e-11 -1.263351094873005e+01
1.562500000000000e-02 2.812500000000000e-01 4.414511716925165e-11 -1.343742002874234e+01
1.562500000000000e-02 2.968750000000000e-01 3.451288651857280e-11 -1.426055315885893e+01
1.562500000000000e-02 3.125000000000000e-01 2.818335051321140e-11 -1.508553947304695e+01
1.562500000000000e-02 3.281250000000000e-01 2.417317876594492e-11 -1.588650214042529e+01
1.562500000000000e-02 3.437500000000000e-01 2.157741226849530e-11 -1.664163293878235e+01
1.562500000000000e-02 3.593750000000000e-01 1.974593977377738e-11 -1.734061489257432e+01
1.562500000000000e-02 3.750000000000000e-01 1.829897223621403e-11 -1.798193422364329e+01
1.562500000000000e-02 3.906250000000000e-01 1.704356402110536e-11 -1.856747358732704e+01
