chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 3.448693440023137e-12 -2.540076617466119e+00
0.000000000000000e+00 1.562500000000000e-02 3.425576525403059e-12 -2.608620084105401e+00
0.000000000000000e+00 3.125000000000000e-02 3.357673554621838e-12 -2.810590713548448e+00
0.000000000000000e+00 4.687500000000000e-02 3.248970126131713e-12 -3.135591640793642e+00
0.000000000000000e+00 6.250000000000000e-02 3.104931322957493e-12 -3.568045496628242e+00
0.000000000000000e+00 7.812500000000000e-02 2.930973950241075e-12 -4.089289954730906e+00
0.000000000000000e+00 9.375000000000000e-02 2.731150429837547e-12 -4.679777640564715e+00
0.000000000000000e+00 1.093750000000000e-01 2.507905036096319e-12 -5.321047369036629e+00
0.000000000000000e+00 1.250000000000000e-01 2.263216400585478e-12 -5.997204857237634e+00
0.000000000000000e+00 1.406250000000000e-01 2.000480691334037e-12 -6.695745794671221e+00
0.000000000000000e+00 1.562500000000000e-01 1.725964616426947e-12 -7.407739722270632e+00
0.000000000000000e+00 1.718750000000000e-01 1.448980387589638e-12 -8.127582600027797e+00
0.000000000000000e+00 1.875000000000000e-01 1.180723722435602e-12 -8.852596636282755e+00
0.000000000000000e+00 2.031250000000000e-01 9.323530062945442e-13 -9.582704390365768e+00
0.000000000000000e+00 2.187500000000000e-01 7.130822539799520e-13 -1.032030601062443e+01
0.000000000000000e+00 2.343750000000000e-01 5.288830825404279e-13 -1.107037786329892e+01
0.000000000000000e+00 2.500000000000000e-01 3.820454387767029e-13 -1.184059652948192e+01
0.000000000000000e+00 2.656250000000000e-01 2.715019660524756e-13 -1.264067387557069e+01
0.000000000000000e+00 2.812500000000000e-01 1.935631136791371e-13 -1.347868581045118e+01
0.000000000000000e+00 2.968750000000000e-01 1.426191720777207e-13 -1.435152782503558e+01
0.000000000000000e+00 3.125000000000000e-01 1.117033952456965e-13 -1.523440165203926e+01
0.000000000000000e+00 3.281250000000000e-01 9.354396391274728e-14 -1.608822111312487e+01
0.000000000000000e+00 3.437500000000000e-01 8.225299613659772e-14 -1.688429949218101e+01
0.000000000000000e+00 3.593750000000000e-01 7.425053098706431e-14 -1.761414130937495e+01
0.000000000000000e+00 3.750000000000000e-01 6.782349630032759e-14 -1.828018354979609e+01
0.000000000000000e+00 3.906250000000000e-01 6.226095850622003e-14 -1.888658968422011e+01
0.000000000000000e+00 4.062500000000000e-01 5.726282524875272e-14 -1.943612213755440e+01
0.000000000000000e+00 4.218750000000000e-01 5.267014680358276e-14 -1.993021362173499e+01
0.000000000000000e+00 4.375000000000000e-01 4.837396086043164e-14 -2.036975168911399e+01
0.000000000000000e+00 4.531250000000000e-01 4.429422540938352e-14 -2.075568625262467e+01
0.000000000000000e+00 4.687500000000000e-01 4.037730215328497e-14 -2.108933445560083e+01
0.000000000000000e+00 4.843750000000000e-01 3.659414006052236e-14 -2.137247601311213e+01
0.000000000000000e+00 5.000000000000000e-01 3.293575776953532e-14 -2.160734057216379e+01
0.000000000000000e+00 5.156250000000000e-01 2.940717409967401e-14 -2.179654738604147e+01
0.000000000000000e+00 5.312500000000000e-01 2.602153967173056e-14 -2.194302365116127e+01
0.000000000000000e+00 5.468750000000000e-01 2.279562047504323e-14 -2.204991144815499e+01
0.000000000000000e+00 5.625000000000000e-01 1.974699758390141e-14 -2.212046922473546e+01
0.000000000000000e+00 5.781250000000000e-01 1.689272026714351e-14 -2.215797502287477e+01
0.000000000000000e+00 5.937500000000000e-01 1.424880246365635e-14 -2.216564006429804e+01
0.000000000000000e+00 6.093750000000000e-01 1.182990331497319e-14 -2.214654044437266e+01
0.000000000000000e+00 6.250000000000000e-01 9.648718652302435e-15 -2.210357148423275e+01
0.000000000000000e+00 6.406250000000000e-01 7.714915093373947e-15 -2.203942511510402e+01
0.000000000000000e+00 6.562500000000000e-01 6.033736336240113e-15 -2.195658710532438e+01
0.000000000000000e+00 6.718750000000000e-01 4.604610431225467e-15 -2.185734893017494e+01
0.000000000000000e+00 6.875000000000000e-01 3.420147525539929e-15 -2.174382870245950e+01
0.000000000000000e+00 7.031250000000000e-01 2.465847781014357e-15 -2.161799633357811e+01
0.000000000000000e+00 7.187500000000000e-01 1.720678458912167e-15 -2.148169934746316e+01
0.000000000000000e+00 7.343750000000000e-01 1.158481488382530e-15 -2.133668703739773e+01
0.000000000000000e+00 7.500000000000000e-01 7.499922737291881e-16 -2.118463168312591e+01
0.000000000000000e+00 7.656250000000000e-01 4.651303082887140e-16 -2.102714626279753e+01
0.000000000000000e+00 7.812500000000000e-01 2.751867818254074e-16 -2.086579853435863e+01
0.000000000000000e+00 7.968750000000000e-01 1.545852868853421e-16 -2.070212159380537e+01
0.000000000000000e+00 8.125000000000000e-01 8.200862825134158e-17 -2.053762111205880e+01
0.000000000000000e+00 8.281250000000000e-01 4.083220840362433e-17 -2.037377946121530e+01
0.000000000000000e+00 8.437500000000000e-01 1.894277199170099e-17 -2.021205690008346e+01
0.000000000000000e+00 8.593750000000000e-01 8.117984434941749e-18 -2.005388991919341e+01
0.000000000000000e+00 8.750000000000000e-01 3.180828558806563e-18 -1.990068675726804e+01
0.000000000000000e+00 8.906250000000000e-01 1.125316754780405e-18 -1.975381999738077e+01
0.000000000000000e+00 9.062500000000000e-01 3.539355181958517e-19 -1.961461602898799e+01
0.000000000000000e+00 9.218750000000000e-01 9.705691403706309e-20 -1.948434101371967e+01
0.000000000000000e+00 9.375000000000000e-01 2.263173498359516e-20 -1.936418280390238e+01
0.000000000000000e+00 9.531250000000000e-01 4.342195341724261e-21 -1.925522800931194e+01
0.000000000000000e+00 9.687500000000000e-01 6.556228655018603e-22 -1.915843304906356e+01
0.000000000000000e+00 9.843750000000000e-01 7.318225779060816e-23 -1.907458749020623e+01
0.000000000000000e+00 1.000000000000000e+00 5.509609387580155e-24 -1.900426712815808e+01
1.562500000000000e-02 0.000000000000000e+00 3.434583209357055e-12 -2.582863955516995e+00
1.562500000000000e-02 1.562500000000000e-02 3.411595339267222e-12 -2.651021500134886e+00
1.562500000000000e-02 3.125000000000000e-02 3.344064603334159e-12 -2.851871383805909e+00
1.562500000000000e-02 4.687500000000000e-02 3.235928109549101e-12 -3.175118715978881e+00
1.562500000000000e-02 6.250000000000000e-02 3.092567644991017e-12 -3.605331296130949e+00
1.562500000000000e-02 7.812500000000000e-02 2.919301079352308e-12 -4.124011491809645e+00
1.562500000000000e-02 9.375000000000000e-02 2.720106546665104e-12 -4.711776715360797e+00
1.562500000000000e-02 1.093750000000000e-01 2.497415519161360e-12 -5.350314946185990e+00
1.562500000000000e-02 1.250000000000000e-01 2.253260005674473e-12 -6.023852518102078e+00
1.562500000000000e-02 1.406250000000000e-01 1.991123671414706e-12 -6.719969664805013e+00
1.562500000000000e-02 1.562500000000000e-01 1.717348387680066e-12 -7.429785006113486e+00
1.562500000000000e-02 1.718750000000000e-01 1.441275621067383e-12 -8.147715705066776e+00
1.562500000000000e-02 1.875000000000000e-01 1.174076365109503e-12 -8.871087853394204e+00
1.562500000000000e-02 2.031250000000000e-01 9.268438566221011e-13 -9.599820468495857e+00
1.562500000000000e-02 2.187500000000000e-01 7.087101307709916e-13 -1.033631003520541e+01
1.562500000000000e-02 2.343750000000000e-01 5.255706139787265e-13 -1.108553229909655e+01
1.562500000000000e-02 2.500000000000000e-01 3.796597589669301e-13 -1.185516064378859e+01
1.562500000000000e-02 2.656250000000000e-01 2.698802512517332e-13 -1.265487366139311e+01
1.562500000000000e-02 2.812500000000000e-01 1.925337276812518e-13 -1.349261721917381e+01
1.562500000000000e-02 2.968750000000000e-01 1.420138940811489e-13 -1.436500026133794e+01
1.562500000000000e-02 3.125000000000000e-01 1.113675028203816e-13 -1.524693674390729e+01
1.562500000000000e-02 3.281250000000000e-01 9.335483970054455e-14 -1.609939584522612e+01
1.562500000000000e-02 3.437500000000000e-01 8.213427389780635e-14 -1.689401785581934e+01
1.562500000000000e-02 3.593750000000000e-01 7.416482852445336e-14 -1.762253205212998e+01
1.562500000000000e-02 3.750000000000000e-01 6.775520888824496e-14 -1.828742033302820e+01
1.562500000000000e-02 3.906250000000000e-01 6.220369345867294e-14 -1.889281732424047e+01
1.562500000000000e-02 4.062500000000000e-01 5.721347911973234e-14 -1.944145172328395e+01
1.562500000000000e-02 4.218750000000000e-01 5.262678308002966e-14 -1.993473498529336e+01
1.562500000000000e-02 4.375000000000000e-01 4.833520809687760e-14 -2.037354385647281e+01
1.562500000000000e-02 4.531250000000000e-01 4.425912442219496e-14 -2.075882289817001e+01
1.562500000000000e-02 4.687500000000000e-01 4.034523067128300e-14 -2.109188591400161e+01
1.562500000000000e-02 4.843750000000000e-01 3.656473049783214e-14 -2.137450961934262e+01
1.562500000000000e-02 5.000000000000000e-01 3.290881097081481e-14 -2.160892037964873e+01
1.562500000000000e-02 5.156250000000000e-01 2.938258498430235e-14 -2.179773372341062e+01
1.562500000000000e-02 5.312500000000000e-01 2.599924391437804e-14 -2.194387268043701e+01
1.562500000000000e-02 5.468750000000000e-01 2.277556294757680e-14 -2.205047478427366e+01
1.562500000000000e-02 5.625000000000000e-01 1.972911780369605e-14 -2.212079365737000e+01
1.562500000000000e-02 5.781250000000000e-01 1.687694799516024e-14 -2.215810237915201e+01
1.562500000000000e-02 5.937500000000000e-01 1.423505718873600e-14 -2.216560723775830e+01
1.562500000000000e-02 6.093750000000000e-01 1.181809355451214e-14 -2.214637958995721e+01
1.562500000000000e-02 6.250000000000000e-01 9.638739608692826e-15 -2.210331035166445e+01
1.562500000000000e-02 6.406250000000000e-01 7.706645283919499e-15 -2.203908747457921e+01
1.562500000000000e-02 6.562500000000000e-01 6.027034874887942e-15 -2.195619321460388e+01
1.562500000000000e-02 6.718750000000000e-01 4.599316668096531e-15 -2.185691599893329e+01
1.562500000000000e-02 6.875000000000000e-01 3.416084047039261e-15 -2.174337132264398e+01
1.562500000000000e-02 7.031250000000000e-01 2.462826759971138e-15 -2.161752685822256e+01
1.562500000000000e-02 7.187500000000000e-01 1.718510405811453e-15 -2.148122821161174e+01
1.562500000000000e-02 7.343750000000000e-01 1.156984856385862e-15 -2.133622302239163e+01
1.562500000000000e-02 7.500000000000000e-01 7.490022281887245e-16 -2.118418212979430e+01
1.562500000000000e-02 7.656250000000000e-01 4.645052613084623e-16 -2.102671724094263e+01
1.562500000000000e-02 7.812500000000000e-01 2.748118814443193e-16 -2.086539497624629e+01
1.562500000000000e-02 7.968750000000000e-01 1.543727480767350e-16 -2.070174739887779e+01
1.562500000000000e-02 8.125000000000000e-01 8.189540846237238e-17 -2.053727922925209e+01
1.562500000000000e-02 8.281250000000000e-01 4.077592463014492e-17 -2.037347195436224e+01
