chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 9.618246809843307e-10 1.246355827664963e+00
0.000000000000000e+00 1.562500000000000e-02 9.599647150863648e-10 1.134488156437210e+00
0.000000000000000e+00 3.125000000000000e-02 9.541687535455720e-10 8.060163696304341e-01
0.000000000000000e+00 4.687500000000000e-02 9.435255501704581e-10 2.808234062938708e-01
0.000000000000000e+00 6.250000000000000e-02 9.259743374458292e-10 -4.124521046252597e-01
0.000000000000000e+00 7.812500000000000e-02 8.983255973528643e-10 -1.241491402725897e+00
0.000000000000000e+00 9.375000000000000e-02 8.570870224007485e-10 -2.174824217146551e+00
0.000000000000000e+00 1.093750000000000e-01 7.997831283626203e-10 -3.184789987217619e+00
0.000000000000000e+00 1.250000000000000e-01 7.261218043541093e-10 -4.248855705315111e+00
0.000000000000000e+00 1.406250000000000e-01 6.385073981485779e-10 -5.349812117771267e+00
0.000000000000000e+00 1.562500000000000e-01 5.417586372608462e-10 -6.475451228322402e+00
0.000000000000000e+00 1.718750000000000e-01 4.421934227571875e-10 -7.618163946348568e+00
0.000000000000000e+00 1.875000000000000e-01 3.464100570961808e-10 -8.774746522987982e+00
0.000000000000000e+00 2.031250000000000e-01 2.601338386564193e-10 -9.946647877312250e+00
0.000000000000000e+00 2.187500000000000e-01 1.874273865743419e-10 -1.114085865256445e+01
0.000000000000000e+00 2.343750000000000e-01 1.304107129325843e-10 -1.237123663110736e+01
0.000000000000000e+00 2.500000000000000e-01 8.943032462767250e-11 -1.365757002324598e+01
0.000000000000000e+00 2.656250000000000e-01 6.333308314357080e-11 -1.501167910197433e+01
0.000000000000000e+00 2.812500000000000e-01 4.932284292125391e-11 -1.640129231260195e+01
0.000000000000000e+00 2.968750000000000e-01 4.299509239437629e-11 -1.774699753781296e+01
0.000000000000000e+00 3.125000000000000e-01 4.012043211385065e-11 -1.899539192455531e+01
0.000000000000000e+00 3.281250000000000e-01 3.830467854129554e-11 -2.014415483134059e+01
0.000000000000000e+00 3.437500000000000e-01 3.667600309258336e-11 -2.120698970995301e+01
0.000000000000000e+00 3.593750000000000e-01 3.502038073066774e-11 -2.219385665967067e+01
0.000000000000000e+00 3.750000000000000e-01 3.330103840997467e-11 -2.310929729812278e+01
0.000000000000000e+00 3.906250000000000e-01 3.149911303553035e-11 -2.395494293688206e+01
0.000000000000000e+00 4.062500000000000e-01 2.958855229282098e-11 -2.473150264504573e+01
0.000000000000000e+00 4.218750000000000e-01 2.754729507807628e-11 -2.543973091179428e+01
0.000000000000000e+00 4.375000000000000e-01 2.536954206750214e-11 -2.608075022694199e+01
0.000000000000000e+00 4.531250000000000e-01 2.307099578407698e-11 -2.665608460613212e+01
0.000000000000000e+00 4.687500000000000e-01 2.068763891954824e-11 -2.716760018888632e+01
0.000000000000000e+00 4.843750000000000e-01 1.827037906473816e-11 -2.761743370684006e+01
0.000000000000000e+00 5.000000000000000e-01 1.587776922047035e-11 -2.800793308993681e+01
0.000000000000000e+00 5.156250000000000e-01 1.356857261109604e-11 -2.834161277402934e+01
0.000000000000000e+00 5.312500000000000e-01 1.139544774238596e-11 -2.862111980402027e+01
0.000000000000000e+00 5.468750000000000e-01 9.400501167651333e-12 -2.884920596068410e+01
0.000000000000000e+00 5.625000000000000e-01 7.612940479647927e-12 -2.902870218135547e+01
