chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 1.490972835744023e-19 9.472718181196755e-01
0.000000000000000e+00 1.562500000000000e-02 1.483758916691155e-19 9.219981410860189e-01
0.000000000000000e+00 3.125000000000000e-02 1.461686359031207e-19 8.476137548350375e-01
0.000000000000000e+00 4.687500000000000e-02 1.423666248089784e-19 7.281200741286219e-01
0.000000000000000e+00 6.250000000000000e-02 1.368490563684398e-19 5.692897766308587e-01
0.000000000000000e+00 7.812500000000000e-02 1.295519349022212e-19 3.776950458115909e-01
0.000000000000000e+00 9.375000000000000e-02 1.205283541748791e-19 1.598549675966411e-01
0.000000000000000e+00 1.093750000000000e-01 1.099811906189801e-19 -7.833814983484290e-02
0.000000000000000e+00 1.250000000000000e-01 9.825960301858226e-20 -3.319029995756780e-01
0.000000000000000e+00 1.406250000000000e-01 8.582292574649962e-20 -5.968420451287427e-01
0.000000000000000e+00 1.562500000000000e-01 7.318441926617902e-20 -8.701031034666599e-01
0.000000000000000e+00 1.718750000000000e-01 6.085027986801439e-20 -1.149513662671241e+00
0.000000000000000e+00 1.875000000000000e-01 4.926682826299406e-20 -1.433745396113025e+00
0.000000000000000e+00 2.031250000000000e-01 3.878348464705867e-20 -1.722347624117397e+00
0.000000000000000e+00 2.187500000000000e-01 2.963379640789702e-20 -2.015886876946182e+00
0.000000000000000e+00 2.343750000000000e-01 2.193306454700092e-20 -2.316252319443000e+00
0.000000000000000e+00 2.500000000000000e-01 1.568926525864134e-20 -2.627244279942073e+00
0.000000000000000e+00 2.656250000000000e-01 1.082340919504117e-20 -2.955669073963258e+00
0.000000000000000e+00 2.812500000000000e-01 7.195540621930038e-21 -3.313281587603831e+00
0.000000000000000e+00 2.968750000000000e-01 4.632657715279517e-21 -3.719582716753310e+00
0.000000000000000e+00 3.125000000000000e-01 2.953348320326070e-21 -4.201963055926636e+00
0.000000000000000e+00 3.281250000000000e-01 1.976125417975539e-21 -4.775995656409681e+00
0.000000000000000e+00 3.437500000000000e-01 1.494943454331781e-21 -5.392215253248200e+00
0.000000000000000e+00 3.593750000000000e-01 1.276792351657920e-21 -5.949985069378211e+00
0.000000000000000e+00 3.750000000000000e-01 1.148172012279135e-21 -6.406469690793687e+00
0.000000000000000e+00 3.906250000000000e-01 1.036150476647554e-21 -6.778288096534290e+00
0.000000000000000e+00 4.062500000000000e-01 9.258093191027882e-22 -7.089461832099138e+00
0.000000000000000e+00 4.218750000000000e-01 8.205606533884680e-22 -7.354790418939414e+00
0.000000000000000e+00 4.375000000000000e-01 7.257058767685903e-22 -7.581053849092132e+00
0.000000000000000e+00 4.531250000000000e-01 6.441114078828626e-22 -7.770526716833963e+00
0.000000000000000e+00 4.687500000000000e-01 5.761375377343512e-22 -7.923752596936055e+00
0.000000000000000e+00 4.843750000000000e-01 5.205718520819624e-22 -8.041367297699905e+00
0.000000000000000e+00 5.000000000000000e-01 4.754614438329376e-22 -8.125040453669090e+00
0.000000000000000e+00 5.156250000000000e-01 4.386102908267398e-22 -8.177670946431043e+00
0.000000000000000e+00 5.312500000000000e-01 4.078204025454629e-22 -8.203072258486808e+00
0.000000000000000e+00 5.468750000000000e-01 3.810104821018038e-22 -8.205436964001057e+00
0.000000000000000e+00 5.625000000000000e-01 3.563014596706748e-22 -8.188831888326877e+00
0.000000000000000e+00 5.781250000000000e-01 3.321017965349071e-22 -8.156867418710391e+00
0.000000000000000e+00 5.937500000000000e-01 3.071911525537347e-22 -8.112564882118049e+00
0.000000000000000e+00 6.093750000000000e-01 2.807888772213600e-22 -8.058369400634605e+00
