chiN 	 alphaN 
65	65 
chi	alpha	amp	phase
0.000000000000000e+00 0.000000000000000e+00 4.132790843165690e-11 -2.543261273018766e+00
0.000000000000000e+00 1.562500000000000e-02 4.107741083551969e-11 -2.611750286180690e+00
0.000000000000000e+00 3.125000000000000e-02 4.034064025537437e-11 -2.813565190654221e+00
0.000000000000000e+00 4.687500000000000e-02 3.915813640725754e-11 -3.138337484762065e+00
0.000000000000000e+00 6.250000000000000e-02 3.758531761791835e-11 -3.570549959363912e+00
0.000000000000000e+00 7.812500000000000e-02 3.567623543769924e-11 -4.091635568689496e+00
0.000000000000000e+00 9.375000000000000e-02 3.346904837797470e-11 -4.682160525208022e+00
0.000000000000000e+00 1.093750000000000e-01 3.098278697062484e-11 -5.323759873673269e+00
0.000000000000000e+00 1.250000000000000e-01 2.822967280917406e-11 -6.000581541177201e+00
0.000000000000000e+00 1.406250000000000e-01 2.523681952008265e-11 -6.700090932112694e+00
0.000000000000000e+00 1.562500000000000e-01 2.206462246670907e-11 -7.413257529345499e+00
0.000000000000000e+00 1.718750000000000e-01 1.881168638858143e-11 -8.134318160428718e+00
0.000000000000000e+00 1.875000000000000e-01 1.560435106220836e-11 -8.860378058983530e+00
0.000000000000000e+00 2.031250000000000e-01 1.257618139923078e-11 -9.591061460339741e+00
0.000000000000000e+00 2.187500000000000e-01 9.845653115849314e-12 -1.032832304628001e+01
0.000000000000000e+00 2.343750000000000e-01 7.499020701097494e-12 -1.107641121720278e+01
0.000000000000000e+00 2.500000000000000e-01 5.581960678171081e-12 -1.184176157044253e+01
0.000000000000000e+00 2.656250000000000e-01 4.099807854607483e-12 -1.263208954026645e+01
0.000000000000000e+00 2.812500000000000e-01 3.023124341230324e-12 -1.345302514194113e+01
0.000000000000000e+00 2.968750000000000e-01 2.294175842189674e-12 -1.430069887476094e+01
0.000000000000000e+00 3.125000000000000e-01 1.833446614619372e-12 -1.515445585823897e+01
0.000000000000000e+00 3.281250000000000e-01 1.552533173714588e-12 -1.598228045964944e+01
0.000000000000000e+00 3.437500000000000e-01 1.374887730669882e-12 -1.675865517994156e+01
0.000000000000000e+00 3.593750000000000e-01 1.249695799493220e-12 -1.747360209127035e+01
