9999.993999999	6.397689112559642e-20	-4.9406447899695234e-30
9881.325126945	6.791160621373685e-20	-5.403425837214616e-30
9764.756132197	7.206278603506008e-20	-5.906416277050357e-30
9650.237762501	7.644095167125926e-20	-6.452840331665443e-30
9537.722200241	8.105706893700524e-20	-7.046159455975832e-30
9427.163013519	8.592256439773999e-20	-7.690088291688738e-30
9318.515108238	9.104934185860505e-20	-8.388611436402311e-30
9211.73468212	9.644979935755029e-20	-9.146001380089544e-30
9106.779180543	1.0213684663490792e-19	-9.966837208121176e-30
9003.607254148	1.0812392313830941e-19	-1.0856025228740666e-29
8902.178718093	1.1442501654216745e-19	-1.181881953872077e-29
8802.454512929	1.2105468179846483e-19	-1.2860845200289265e-29
8704.396666987	1.2802806074537388e-19	-1.3988121715009346e-29
8607.968260222	1.35360902271037e-19	-1.520708802938997e-29
8513.133389464	1.4306958306018278e-19	-1.6524629817607134e-29
8419.857134985	1.5117112891178773e-19	-1.7948107011475559e-29
8328.105528358	1.5968323666784794e-19	-1.9485384207135755e-29
8237.845521521	1.686242967671232e-19	-2.1144861817753867e-29
8149.044957013	1.7801341639587612e-19	-2.2935509580945782e-29
8061.672539333	1.8787044331075219e-19	-2.4866901152159216e-29
7975.697807359	1.9821599029851424e-19	-2.694925233141571e-29
7891.091107797	2.090714603110913e-19	-2.919345910381384e-29
7807.823569605	2.204590722861208e-19	-3.161113962697242e-29
7725.867079365	2.324018876660364e-19	-3.421467735349047e-29
7645.194257544	2.4492383762705907e-19	-3.7017267962839413e-29
7565.778435633	2.580497510427169e-19	-4.003296662374485e-29
7487.593634093	2.718053831940199e-19	-4.327674032550681e-29
7410.614541115	2.8621744523091263e-19	-4.6764521070343905e-29
7334.816492125	3.013136344314003e-19	-5.051326207900663e-29
7260.175450029	3.1712266521141125e-19	-5.454099873067319e-29
7186.66798615	3.3367430100455203e-19	-5.886691128540869e-29
7114.271261846	3.509993869128234e-19	-6.351138987974153e-29
7042.963010762	3.6912988323392683e-19	-6.849610550319424e-29
6972.721521712	3.880988998358892e-19	-7.384408397863941e-29
6903.52562215	4.0794073142639686e-19	-7.957978023491615e-29
6835.354662211	4.2869089367707913e-19	-8.572916210191985e-29
6768.188499307	4.503861603263426e-19	-9.231979567218864e-29
6702.007483242	4.730646011538842e-19	-9.938093258433113e-29
